Time,RPM
20500,0.0
20550,0.0
20600,0.0
20650,0.0
20700,0.0
20750,0.0
20800,0.0
20850,0.0
20900,0.0
20950,0.0
21000,0.0
21050,0.0
21100,0.0
21150,0.0
21200,0.0
21250,0.0
21300,0.0
21350,0.0
21400,0.0
21450,0.0
21500,0.0
21550,0.0
21600,0.0
21650,0.0
21700,0.0
21750,0.0
21800,0.0
21850,0.0
21900,0.0
21950,0.0
22000,0.0
22050,0.0
22100,0.0
22150,0.0
22200,0.0
22250,0.0
22300,0.0
22350,0.0
22400,0.0
22450,0.0
22500,0.0
22550,0.0
22600,0.0
22650,0.0
22700,0.0
22750,0.0
22800,0.0
22850,0.0
22900,0.0
22950,0.0
23000,0.0
23050,0.0
23100,0.0
23150,0.0
23200,0.0
23250,0.0
23300,0.0
23350,0.0
23400,0.0
23450,0.0
23500,0.0
23550,0.0
23600,0.0
23650,0.0
23700,0.0
23750,0.0
23800,0.0
23850,0.0
23900,0.0
23950,0.0
24000,0.0
24050,0.0
24100,0.0
24150,0.0
24200,0.0
24250,0.0
24300,0.0
24350,0.0
24400,0.0
24450,0.0
24500,0.0
24550,0.0
24600,0.0
24650,0.0
24700,0.0
24750,0.0
24800,0.0
24850,0.0
24900,0.0
24950,0.0
25000,0.0
25050,0.0
25100,0.0
25150,0.0
25200,0.0
25250,0.0
25300,0.0
25350,0.0
25400,0.0
25450,0.0
25500,0.0
25550,0.0
25600,0.0
25650,0.0
25700,0.0
25750,0.0
25800,0.0
25850,0.0
25900,0.0
25950,0.0
26000,0.0
26050,0.0
26100,0.0
26150,0.0
26200,0.0
26250,0.0
26300,0.0
26350,0.0
26400,0.0
26450,0.0
26500,0.0
26550,0.0
26600,0.0
26650,0.0
26700,0.0
26750,0.0
26800,0.0
26850,0.0
26900,0.0
26950,0.0
27000,0.0
27050,0.0
27100,0.0
27150,0.0
27200,0.0
27250,0.0
27300,0.0
27350,0.0
27400,0.0
27450,0.0
27500,0.0
27550,0.0
27600,0.0
27650,0.0
27700,0.0
27750,0.0
27800,0.0
27850,0.0
27900,0.0
27950,0.0
28000,0.0
28050,0.0
28100,0.0
28150,0.0
28200,0.0
28250,0.0
28300,0.0
28350,0.0
28400,0.0
28450,0.0
28500,0.0
28550,0.0
28600,0.0
28650,0.0
28700,0.0
28750,0.0
28800,0.0
28850,0.0
28900,0.0
28950,0.0
29000,0.0
29050,0.0
29100,0.0
29150,0.0
29200,0.0
29250,0.0
29300,0.0
29350,0.0
29400,0.0
29450,0.0
29500,0.0
29550,0.0
29600,0.0
29650,0.0
29700,0.0
29750,0.0
29800,0.0
29850,0.0
29900,0.0
29950,0.0
30000,0.0
30050,0.0
30100,0.0
30150,0.0
30200,0.0
30250,0.0
30300,0.0
30350,0.0
30400,0.0
30450,0.0
30500,0.0
30550,0.0
30600,0.0
30650,0.0
30700,0.0
30750,0.0
30800,0.0
30850,0.0
30900,0.0
30950,0.0
31000,0.0
31050,0.0
31100,0.0
31150,0.0
31200,0.0
31250,0.0
31300,0.0
31350,0.0
31400,0.0
31450,0.0
31500,0.0
31550,0.0
31600,0.0
31650,0.0
31700,0.0
31750,0.0
31800,0.0
31850,0.0
31900,0.0
31950,0.0
32000,0.0
32050,0.0
32100,0.0
32150,0.0
32200,0.0
32250,0.0
32300,0.0
32350,0.0
32400,0.0
32450,0.0
32500,0.0
32550,0.0
32600,0.0
32650,0.0
32700,0.0
32750,0.0
32800,0.0
32850,0.0
32900,0.0
32950,0.0
33000,0.0
33050,0.0
33100,0.0
33150,0.0
33200,0.0
33250,0.0
33300,0.0
33350,0.0
33400,0.0
33450,0.0
33500,0.0
33550,0.0
33600,0.0
33650,0.0
33700,0.0
33750,0.0
33800,0.0
33850,0.0
33900,0.0
33950,0.0
34000,0.0
34050,0.0
34100,0.0
34150,0.0
34200,0.0
34250,0.0
34300,0.0
34350,0.0
34400,0.0
34450,0.0
34500,0.0
34550,0.0
34600,0.0
34650,0.0
34700,0.0
34750,0.0
34800,0.0
34850,0.0
34900,0.0
34950,0.0
35000,0.0
35050,0.0
35100,0.0
35150,0.0
35200,0.0
35250,0.0
35300,0.0
35350,0.0
35400,0.0
35450,0.0
35500,0.0
35550,0.0
35600,0.0
35650,0.0
35700,0.0
35750,0.0
35800,0.0
35850,0.0
35900,0.0
35950,0.0
36000,0.0
36050,0.0
36100,0.0
36150,0.0
36200,0.0
36250,0.0
36300,0.0
36350,0.0
36400,0.0
36450,0.0
36500,0.0
36550,0.0
36600,0.0
36650,0.0
36700,0.0
36750,0.0
36800,0.0
36850,0.0
36900,0.0
36950,0.0
37000,0.0
37050,0.0
37100,0.0
37150,0.0
37200,0.0
37250,0.0
37300,0.0
37350,0.0
37400,0.0
37450,0.0
37500,0.0
37550,0.0
37600,0.0
37650,0.0
37700,0.0
37750,0.0
37800,0.0
37850,0.0
37900,0.0
37950,0.0
38000,0.0
38050,0.0
38100,0.0
38150,0.0
38200,0.0
38250,0.0
38300,0.0
38350,0.0
38400,0.0
38450,0.0
38500,0.0
38550,0.0
38600,0.0
38650,0.0
38700,0.0
38750,0.0
38800,0.0
38850,0.0
38900,0.0
38950,0.0
39000,0.0
39050,0.0
39100,0.0
39150,0.0
39200,0.0
39250,0.0
39300,0.0
39350,0.0
39400,0.0
39450,0.0
39500,0.0
39550,0.0
39600,0.0
39650,0.0
39700,0.0
39750,0.0
39800,0.0
39850,0.0
39900,0.0
39950,0.0
40000,0.0
40050,0.0
40100,0.0
40150,0.0
40200,0.0
40250,0.0
40300,0.0
40350,0.0
40400,0.0
40450,0.0
40500,0.0
40550,0.0
40600,0.0
40650,0.0
40700,0.0
40750,0.0
40800,0.0
40850,0.0
40900,0.0
40950,0.0
41000,0.0
41050,0.0
41100,0.0
41150,0.0
41200,0.0
41250,0.0
41300,0.0
41350,0.0
41400,0.0
41450,0.0
41500,0.0
41550,0.0
41600,0.0
41650,0.0
41700,0.0
41750,0.0
41800,0.0
41850,0.0
41900,0.0
41950,0.0
42000,0.0
42050,0.0
42100,0.0
42150,0.0
42200,0.0
42250,0.0
42300,0.0
42350,0.0
42400,0.0
42450,0.0
42500,0.0
42550,0.0
42600,0.0
42650,0.0
42700,0.0
42750,0.0
42800,0.0
42850,0.0
42900,0.0
42950,0.0
43000,0.0
43050,0.0
43100,0.0
43150,0.0
43200,0.0
43250,0.0
43300,0.0
43350,0.0
43400,0.0
43450,0.0
43500,0.0
43550,0.0
43600,0.0
43650,0.0
43700,0.0
43750,0.0
43800,0.0
43850,0.0
43900,0.0
43950,0.0
44000,0.0
44050,0.0
44100,0.0
44150,0.0
44200,0.0
44250,0.0
44300,0.0
44350,0.0
44400,0.0
44450,0.0
44500,0.0
44550,0.0
44600,0.0
44650,0.0
44700,0.0
44750,0.0
44800,0.0
44850,0.0
44900,0.0
44950,0.0
45000,0.0
45050,0.0
45100,0.0
45150,0.0
45200,0.0
45250,0.0
45300,0.0
45350,0.0
45400,0.0
45450,0.0
45500,0.0
45550,0.0
45600,0.0
45650,0.0
45700,0.0
45750,0.0
45800,0.0
45850,0.0
45900,0.0
45950,0.0
46000,0.0
46050,0.0
46100,0.0
46150,0.0
46200,0.0
46250,0.0
46300,0.0
46350,0.0
46400,0.0
46450,0.0
46500,0.0
46550,0.0
46600,0.0
46650,0.0
46700,0.0
46750,0.0
46800,0.0
46850,0.0
46900,0.0
46950,0.0
47000,0.0
47050,0.0
47100,0.0
47150,0.0
47200,0.0
47250,0.0
47300,0.0
47350,0.0
47400,0.0
47450,0.0
47500,0.0
47550,0.0
47600,0.0
47650,0.0
47700,0.0
47750,0.0
47800,0.0
47850,0.0
47900,0.0
47950,0.0
48000,0.0
48050,0.0
48100,0.0
48150,0.0
48200,0.0
48250,0.0
48300,0.0
48350,0.0
48400,0.0
48450,0.0
48500,0.0
48550,0.0
48600,0.0
48650,0.0
48700,0.0
48750,0.0
48800,0.0
48850,0.0
48900,0.0
48950,0.0
49000,0.0
49050,0.0
49100,0.0
49150,0.0
49200,0.0
49250,0.0
49300,0.0
49350,0.0
49400,0.0
49450,0.0
49500,0.0
49550,0.0
49600,0.0
49650,0.0
49700,0.0
49750,0.0
49800,0.0
49850,0.0
49900,0.0
49950,0.0
50000,0.0
50050,0.0
50100,0.0
50150,0.0
50200,0.0
50250,0.0
50300,0.0
50350,0.0
50400,0.0
50450,0.0
50500,0.0
50550,0.0
50600,0.0
50650,0.0
50700,0.0
50750,0.0
50800,0.0
50850,0.0
50900,0.0
50950,0.0
51000,0.0
51050,0.0
51100,0.0
51150,0.0
51200,0.0
51250,0.0
51300,0.0
51350,0.0
51400,0.0
51450,0.0
51500,0.0
51550,0.0
51600,0.0
51650,0.0
51700,0.0
51750,0.0
51800,0.0
51850,0.0
51900,0.0
51950,0.0
52000,0.0
52050,0.0
52100,0.0
52150,0.0
52200,0.0
52250,0.0
52300,0.0
52350,0.0
52400,0.0
52450,0.0
52500,0.0
52550,0.0
52600,0.0
52650,0.0
52700,0.0
52750,0.0
52800,0.0
52850,0.0
52900,0.0
52950,0.0
53000,0.0
53050,0.0
53100,0.0
53150,0.0
53200,0.0
53250,0.0
53300,0.0
53350,0.0
53400,0.0
53450,0.0
53500,0.0
53550,0.0
53600,0.0
53650,0.0
53700,0.0
53750,0.0
53800,0.0
53850,0.0
53900,0.0
53950,0.0
54000,0.0
54050,0.0
54100,0.0
54150,0.0
54200,0.0
54250,0.0
54300,0.0
54350,0.0
54400,0.0
54450,0.0
54500,0.0
54550,0.0
54600,0.0
54650,0.0
54700,0.0
54750,0.0
54800,0.0
54850,0.0
54900,0.0
54950,0.0
55000,0.0
55050,0.0
55100,0.0
55150,0.0
55200,0.0
55250,0.0
55300,0.0
55350,0.0
55400,0.0
55450,0.0
55500,0.0
55550,0.0
55600,0.0
55650,0.0
55700,0.0
55750,0.0
55800,0.0
55850,0.0
55900,0.0
55950,0.0
56000,0.0
56050,0.0
56100,0.0
56150,0.0
56200,0.0
56250,0.0
56300,0.0
56350,0.0
56400,0.0
56450,0.0
56500,0.0
56550,0.0
56600,0.0
56650,0.0
56700,0.0
56750,0.0
56800,0.0
56850,0.0
56900,0.0
56950,0.0
57000,0.0
57050,0.0
57100,0.0
57150,0.0
57200,0.0
57250,0.0
57300,0.0
57350,0.0
57400,0.0
57450,0.0
57500,0.0
57550,0.0
57600,0.0
57650,0.0
57700,0.0
57750,0.0
57800,0.0
57850,0.0
57900,0.0
57950,0.0
58000,0.0
58050,0.0
58100,0.0
58150,0.0
58200,0.0
58250,0.0
58300,0.0
58350,0.0
58400,0.0
58450,0.0
58500,0.0
58550,0.0
58600,0.0
58650,0.0
58700,0.0
58750,0.0
58800,0.0
58850,0.0
58900,0.0
58950,0.0
59000,0.0
59050,0.0
59100,0.0
59150,0.0
59200,0.0
59250,0.0
59300,0.0
59350,0.0
59400,0.0
59450,0.0
59500,0.0
59550,0.0
59600,0.0
59650,0.0
59700,0.0
59750,0.0
59800,0.0
59850,0.0
59900,0.0
59950,0.0
60000,0.0
60050,0.0
60100,0.0
60150,0.0
60200,0.0
60250,0.0
60300,0.0
60350,0.0
60400,0.0
60450,0.0
60500,0.0
60550,0.0
60600,0.0
60650,0.0
60700,0.0
60750,0.0
60800,0.0
60850,0.0
60900,0.0
60950,0.0
61000,0.0
61050,0.0
61100,0.0
61150,0.0
61200,0.0
61250,0.0
61300,0.0
61350,0.0
61400,0.0
61450,0.0
61500,0.0
61550,0.0
61600,0.0
61650,0.0
61700,0.0
61750,0.0
61800,0.0
61850,0.0
61900,0.0
61950,0.0
62000,0.0
62050,0.0
62100,0.0
62150,0.0
62200,0.0
62250,0.0
62300,0.0
62350,0.0
62400,0.0
62450,0.0
62500,0.0
62550,0.0
62600,0.0
62650,0.0
62700,0.0
62750,0.0
62800,0.0
62850,0.0
62900,0.0
62950,0.0
63000,0.0
63050,0.0
63100,0.0
63150,0.0
63200,0.0
63250,0.0
63300,0.0
63350,0.0
63400,0.0
63450,0.0
63500,0.0
63550,0.0
63600,0.0
63650,0.0
63700,0.0
63750,0.0
63800,0.0
63850,0.0
63900,0.0
63950,0.0
64000,0.0
64050,0.0
64100,0.0
64150,0.0
64200,0.0
64250,0.0
64300,0.0
64350,0.0
64400,0.0
64450,0.0
64500,0.0
64550,0.0
64600,0.0
64650,0.0
64700,0.0
64750,0.0
64800,0.0
64850,0.0
64900,0.0
64950,0.0
65000,0.0
65050,0.0
65100,0.0
65150,0.0
65200,0.0
65250,0.0
65300,0.0
65350,0.0
65400,0.0
65450,0.0
65500,0.0
65550,0.0
65600,0.0
65650,0.0
65700,0.0
65750,0.0
65800,0.0
65850,0.0
65900,0.0
65950,0.0
66000,0.0
66050,0.0
66100,0.0
66150,0.0
66200,0.0
66250,0.0
66300,0.0
66350,0.0
66400,0.0
66450,0.0
66500,0.0
66550,0.0
66600,0.0
66650,0.0
66700,0.0
66750,0.0
66800,0.0
66850,0.0
66900,0.0
66950,0.0
67000,0.0
67050,0.0
67100,0.0
67150,0.0
67200,0.0
67250,0.0
67300,0.0
67350,0.0
67400,0.0
67450,0.0
67500,0.0
67550,0.0
67600,0.0
67650,0.0
67700,0.0
67750,0.0
67800,0.0
67850,0.0
67900,0.0
67950,0.0
68000,0.0
68050,0.0
68100,0.0
68150,0.0
68200,0.0
68250,0.0
68300,0.0
68350,0.0
68400,0.0
68450,0.0
68500,0.0
68550,0.0
68600,0.0
68650,0.0
68700,0.0
68750,0.0
68800,0.0
68850,0.0
68900,0.0
68950,0.0
69000,0.0
69050,0.0
69100,0.0
69150,0.0
69200,0.0
69250,0.0
69300,0.0
69350,0.0
69400,0.0
69450,0.0
69500,0.0
69550,0.0
69600,0.0
69650,0.0
69700,0.0
69750,0.0
69800,0.0
69850,0.0
69900,0.0
69950,0.0
70000,0.0
70050,0.0
70100,0.0
70150,0.0
70200,0.0
70250,0.0
70300,0.0
70350,0.0
70400,0.0
70450,0.0
70500,0.0
70550,0.0
70600,0.0
70650,0.0
70700,0.0
70750,0.0
70800,0.0
70850,0.0
70900,0.0
70950,0.0
71000,0.0
71050,0.0
71100,0.0
71150,0.0
71200,0.0
71250,0.0
71300,0.0
71350,0.0
71400,0.0
71450,0.0
71500,0.0
71550,0.0
71600,0.0
71650,0.0
71700,0.0
71750,0.0
71800,0.0
71850,0.0
71900,0.0
71950,0.0
72000,0.0
72050,0.0
72100,0.0
72150,0.0
72200,0.0
72250,0.0
72300,0.0
72350,0.0
72400,0.0
72450,0.0
72500,0.0
72550,0.0
72600,0.0
72650,0.0
72700,0.0
72750,0.0
72800,0.0
72850,0.0
72900,0.0
72950,0.0
73000,0.0
73050,0.0
73100,0.0
73150,0.0
73200,0.0
73250,0.0
73300,0.0
73350,0.0
73400,0.0
73450,0.0
73500,0.0
73550,0.0
73600,0.0
73650,0.0
73700,0.0
73750,0.0
73800,0.0
73850,0.0
73900,0.0
73950,0.0
74000,0.0
74050,0.0
74100,0.0
74150,0.0
74200,0.0
74250,0.0
74300,0.0
74350,0.0
74400,0.0
74450,0.0
74500,0.0
74550,0.0
74600,0.0
74650,0.0
74700,0.0
74750,0.0
74800,0.0
74850,0.0
74900,0.0
74950,0.0
75000,0.0
75050,0.0
75100,0.0
75150,0.0
75200,0.0
75250,0.0
75300,0.0
75350,0.0
75400,0.0
75450,0.0
75500,0.0
75550,0.0
75600,0.0
75650,0.0
75700,0.0
75750,0.0
75800,0.0
75850,0.0
75900,0.0
75950,0.0
76000,0.0
76050,0.0
76100,0.0
76150,0.0
76200,0.0
76250,0.0
76300,0.0
76350,0.0
76400,0.0
76450,0.0
76500,0.0
76550,0.0
76600,0.0
76650,0.0
76700,0.0
76750,0.0
76800,0.0
76850,0.0
76900,0.0
76950,0.0
77000,0.0
77050,0.0
77100,0.0
77150,0.0
77200,0.0
77250,0.0
77300,0.0
77350,0.0
77400,0.0
77450,0.0
77500,0.0
77550,0.0
77600,0.0
77650,0.0
77700,0.0
77750,0.0
77800,0.0
77850,0.0
77900,0.0
77950,0.0
78000,0.0
78050,0.0
78100,0.0
78150,0.0
78200,0.0
78250,0.0
78300,0.0
78350,0.0
78400,0.0
78450,0.0
78500,0.0
78550,0.0
78600,0.0
78650,0.0
78700,0.0
78750,0.0
78800,0.0
78850,0.0
78900,0.0
78950,0.0
79000,0.0
79050,0.0
79100,0.0
79150,0.0
79200,0.0
79250,0.0
79300,0.0
79350,0.0
79400,0.0
79450,0.0
79500,0.0
79550,0.0
79600,0.0
79650,0.0
79700,0.0
79750,0.0
79800,0.0
79850,0.0
79900,0.0
79950,0.0
80000,0.0
80050,0.0
80100,0.0
80150,0.0
80200,0.0
80250,0.0
80300,0.0
80350,0.0
80400,0.0
80450,0.0
80500,0.0
80550,0.0
80600,0.0
80650,0.0
80700,0.0
80750,0.0
80800,0.0
80850,0.0
80900,0.0
80950,0.0
81000,0.0
81050,0.0
81100,0.0
81150,0.0
81200,0.0
81250,0.0
81300,0.0
81350,0.0
81400,0.0
81450,0.0
81500,0.0
81550,0.0
81600,0.0
81650,0.0
81700,0.0
81750,0.0
81800,0.0
81850,0.0
81900,0.0
81950,0.0
82000,0.0
82050,0.0
82100,0.0
82150,0.0
82200,0.0
82250,0.0
82300,0.0
82350,0.0
82400,0.0
82450,0.0
82500,0.0
82550,0.0
82600,0.0
82650,0.0
82700,0.0
82750,0.0
82800,0.0
82850,0.0
82900,0.0
82950,0.0
83000,0.0
83050,0.0
83100,0.0
83150,0.0
83200,0.0
83250,0.0
83300,0.0
83350,0.0
83400,0.0
83450,0.0
83500,0.0
83550,0.0
83600,0.0
83650,0.0
83700,0.0
83750,0.0
83800,0.0
83850,0.0
83900,0.0
83950,0.0
84000,0.0
84050,0.0
84100,0.0
84150,0.0
84200,0.0
84250,0.0
84300,0.0
84350,0.0
84400,0.0
84450,0.0
84500,0.0
84550,0.0
84600,0.0
84650,0.0
84700,0.0
84750,0.0
84800,0.0
84850,0.0
84900,0.0
84950,0.0
85000,0.0
85050,0.0
85100,0.0
85150,0.0
85200,0.0
85250,0.0
85300,0.0
85350,0.0
85400,0.0
85450,0.0
85500,0.0
85550,0.0
85600,0.0
85650,0.0
85700,0.0
85750,0.0
85800,0.0
85850,0.0
85900,0.0
END
Time,TPS
0,0.0
50,0.0
100,0.0
150,0.0
200,0.0
250,0.0
300,0.0
350,0.0
400,0.0
450,0.0
500,0.0
550,0.0
600,0.0
650,0.0
700,0.0
750,0.0
800,0.0
850,0.0
900,0.0
950,0.0
1000,0.0
1050,0.0
1100,0.0
1150,0.0
1200,0.0
1250,0.0
1300,0.0
1350,0.0
1400,0.0
1450,0.0
1500,0.0
1550,0.0
1600,0.0
1650,0.0
1700,0.0
1750,0.0
1800,0.0
1850,0.0
1900,0.0
1950,0.0
2000,0.0
2050,0.0
2100,0.0
2150,0.0
2200,0.0
2250,0.0
2300,0.0
2350,0.0
2400,0.0
2450,0.0
2500,0.0
2550,0.0
2600,0.0
2650,0.0
2700,0.0
2750,0.0
2800,0.0
2850,0.0
2900,0.0
2950,0.0
3000,0.0
3050,0.0
3100,0.0
3150,0.0
3200,0.0
3250,0.0
3300,0.0
3350,0.0
3400,0.0
3450,0.0
3500,0.0
3550,0.0
3600,0.0
3650,0.0
3700,0.0
3750,0.0
3800,0.0
3850,0.0
3900,0.0
3950,0.0
4000,0.0
4050,0.0
4100,0.0
4150,0.0
4200,0.0
4250,0.0
4300,0.0
4350,0.0
4400,0.0
4450,0.0
4500,0.0
4550,0.0
4600,0.0
4650,0.0
4700,0.0
4750,0.0
4800,0.0
4850,0.0
4900,0.0
4950,0.0
5000,0.0
5050,0.0
5100,0.0
5150,0.0
5200,0.0
5250,0.0
5300,0.0
5350,0.0
5400,0.0
5450,0.0
5500,0.0
5550,0.0
5600,0.0
5650,0.0
5700,0.0
5750,0.0
5800,0.0
5850,0.0
5900,0.0
5950,0.0
6000,0.0
6050,0.0
6100,0.0
6150,0.0
6200,0.0
6250,0.0
6300,0.0
6350,0.0
6400,0.0
6450,0.0
6500,0.0
6550,0.0
6600,0.0
6650,0.0
6700,0.0
6750,0.0
6800,0.0
6850,0.0
6900,0.0
6950,0.0
7000,0.0
7050,0.0
7100,0.0
7150,0.0
7200,0.0
7250,0.0
7300,0.0
7350,0.0
7400,0.0
7450,0.0
7500,0.0
7550,0.0
7600,0.0
7650,0.0
7700,0.0
7750,0.0
7800,0.0
7850,0.0
7900,0.0
7950,0.0
8000,0.0
8050,0.0
8100,0.0
8150,0.0
8200,0.0
8250,4.0
8300,8.700000000000001
8350,12.200000000000001
8400,15.5
8450,21.0
8500,23.5
8550,26.400000000000002
8600,29.5
8650,32.6
8700,34.5
8750,39.6
8800,40.900000000000006
8850,42.400000000000006
8900,47.1
8950,51.800000000000004
9000,56.400000000000006
9050,60.0
9100,64.10000000000001
9150,67.9
9200,72.0
9250,75.8
9300,79.0
9350,80.9
9400,82.60000000000001
9450,84.2
9500,85.80000000000001
9550,88.2
9600,92.30000000000001
9650,96.80000000000001
9700,98.60000000000001
9750,99.2
9800,99.30000000000001
9850,99.4
9900,99.5
9950,100.0
10000,100.0
10050,91.10000000000001
10100,75.3
10150,58.800000000000004
10200,41.7
10250,26.5
10300,9.1
10350,2.3000000000000003
10400,2.1
10450,2.2
10500,2.1
10550,2.1
10600,2.0
10650,2.1
10700,2.0
10750,2.0
10800,2.1
10850,2.1
10900,2.0
10950,2.0
11000,2.1
11050,2.1
11100,2.0
11150,2.0
11200,2.1
11250,2.0
11300,2.0
11350,2.1
11400,2.0
11450,2.0
11500,2.1
11550,2.1
11600,2.0
11650,2.1
11700,2.1
11750,2.0
11800,2.0
11850,2.0
11900,2.0
11950,2.1
12000,2.0
12050,2.1
12100,2.0
12150,2.0
12200,2.0
12250,2.0
12300,2.0
12350,2.0
12400,2.0
12450,2.0
12500,2.0
12550,2.0
12600,2.0
12650,2.0
12700,2.1
12750,2.0
12800,2.0
12850,2.0
12900,2.0
12950,2.1
13000,2.0
13050,2.0
13100,2.0
13150,2.0
13200,2.1
13250,2.0
13300,2.0
13350,2.0
13400,2.0
13450,2.0
13500,2.0
13550,2.0
13600,2.1
